;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;City / State
4287;CA-2017-127516;2017-12-28;2018-01-03;Standard Class;EH-14005;Erica Hernandez;Home Office;United States;Nashville;Tennessee;South;OFF-ST-10000736;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;64.784;1;0.2;-12.9568;Nashville / Tennessee
4288;US-2015-117184;2015-05-17;2015-05-21;Standard Class;ON-18715;Odella Nelson;Corporate;United States;Houston;Texas;Central;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;33.28;5;0.8;-49.92;Houston / Texas
4289;US-2015-117184;2015-05-17;2015-05-21;Standard Class;ON-18715;Odella Nelson;Corporate;United States;Houston;Texas;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;14.088;3;0.2;4.9308;Houston / Texas
4290;CA-2017-102407;2017-12-09;2017-12-13;Second Class;AT-10435;Alyssa Tate;Home Office;United States;Los Angeles;California;West;OFF-AR-10000122;Office Supplies;Art;Newell 314;11.16;2;0.0;2.79;Los Angeles / California
4291;CA-2017-102407;2017-12-09;2017-12-13;Second Class;AT-10435;Alyssa Tate;Home Office;United States;Los Angeles;California;West;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;896.328;9;0.2;22.4082;Los Angeles / California
4292;CA-2017-102407;2017-12-09;2017-12-13;Second Class;AT-10435;Alyssa Tate;Home Office;United States;Los Angeles;California;West;OFF-AP-10001394;Office Supplies;Appliances;Harmony Air Purifier;189.0;1;0.0;68.04;Los Angeles / California
4293;CA-2017-130967;2017-03-10;2017-03-16;Standard Class;EB-13870;Emily Burns;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);53.982;3;0.4;-10.7964;Philadelphia / Pennsylvania
4294;CA-2017-101581;2017-10-22;2017-10-27;Standard Class;DW-13195;David Wiener;Corporate;United States;Redmond;Oregon;West;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;177.225;5;0.5;-120.513;Redmond / Oregon
4295;CA-2017-169124;2017-07-03;2017-07-10;Standard Class;MB-17305;Maria Bertelson;Consumer;United States;Citrus Heights;California;West;FUR-FU-10001215;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";129.39;3;0.0;54.3438;Citrus Heights / California
4296;CA-2017-117261;2017-09-04;2017-09-10;Standard Class;TH-21235;Tiffany House;Corporate;United States;Los Angeles;California;West;OFF-ST-10000419;Office Supplies;Storage;Rogers Jumbo File, Granite;54.32;4;0.0;0.5432;Los Angeles / California
4297;CA-2017-129021;2017-08-23;2017-08-26;Second Class;PO-18850;Patrick O'Brill;Consumer;United States;Tallahassee;Florida;South;TEC-PH-10001459;Technology;Phones;Samsung Galaxy Mega 6.3;4367.896;13;0.2;327.5922;Tallahassee / Florida
4298;CA-2017-129021;2017-08-23;2017-08-26;Second Class;PO-18850;Patrick O'Brill;Consumer;United States;Tallahassee;Florida;South;OFF-PA-10000241;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";49.568;2;0.2;15.49;Tallahassee / Florida
4299;CA-2017-129021;2017-08-23;2017-08-26;Second Class;PO-18850;Patrick O'Brill;Consumer;United States;Tallahassee;Florida;South;OFF-AP-10003040;Office Supplies;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;161.376;6;0.2;12.1032;Tallahassee / Florida
4300;CA-2017-129021;2017-08-23;2017-08-26;Second Class;PO-18850;Patrick O'Brill;Consumer;United States;Tallahassee;Florida;South;FUR-FU-10001852;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;2.784;2;0.2;0.4176;Tallahassee / Florida
4301;CA-2017-129021;2017-08-23;2017-08-26;Second Class;PO-18850;Patrick O'Brill;Consumer;United States;Tallahassee;Florida;South;OFF-PA-10000141;Office Supplies;Paper;"Ampad Evidence Wirebond Steno Books, 6"" x 9""";8.72;5;0.2;2.943;Tallahassee / Florida
4302;CA-2014-123253;2014-08-22;2014-08-25;Second Class;DE-13255;Deanra Eno;Home Office;United States;Lakewood;Ohio;East;OFF-AR-10002804;Office Supplies;Art;Faber Castell Col-Erase Pencils;3.912;1;0.2;1.0269;Lakewood / Ohio
4303;CA-2016-121601;2016-10-04;2016-10-04;Same Day;MO-17500;Mary O'Rourke;Consumer;United States;The Colony;Texas;Central;OFF-EN-10003862;Office Supplies;Envelopes;Laser & Ink Jet Business Envelopes;59.752;7;0.2;19.4194;The Colony / Texas
4304;CA-2014-162278;2014-10-26;2014-10-30;Second Class;AH-10585;Angele Hood;Consumer;United States;Seattle;Washington;West;FUR-FU-10000448;Furniture;Furnishings;Tenex Chairmats For Use With Carpeted Floors;63.92;4;0.0;3.196;Seattle / Washington
4305;CA-2014-162278;2014-10-26;2014-10-30;Second Class;AH-10585;Angele Hood;Consumer;United States;Seattle;Washington;West;TEC-PH-10000526;Technology;Phones;Vtech CS6719;383.96;5;0.2;38.396;Seattle / Washington
4306;CA-2016-161095;2016-06-28;2016-06-28;Same Day;CS-12250;Chris Selesnick;Corporate;United States;Los Angeles;California;West;OFF-BI-10002764;Office Supplies;Binders;Recycled Pressboard Report Cover with Reinforced Top Hinge;7.752;3;0.2;2.8101;Los Angeles / California
4307;CA-2016-161095;2016-06-28;2016-06-28;Same Day;CS-12250;Chris Selesnick;Corporate;United States;Los Angeles;California;West;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;33.568;2;0.2;11.7488;Los Angeles / California
4308;CA-2014-125829;2014-11-04;2014-11-11;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;West;TEC-PH-10001079;Technology;Phones;Polycom SoundPoint Pro SE-225 Corded phone;666.344;7;0.2;66.6344;Los Angeles / California
4309;CA-2014-125829;2014-11-04;2014-11-11;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;West;FUR-TA-10002041;Furniture;Tables;Bevis Round Conference Table Top, X-Base;573.728;4;0.2;-64.5444;Los Angeles / California
4310;CA-2014-125829;2014-11-04;2014-11-11;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;West;OFF-BI-10001036;Office Supplies;Binders;Cardinal EasyOpen D-Ring Binders;21.936;3;0.2;8.226;Los Angeles / California
4311;CA-2014-125829;2014-11-04;2014-11-11;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;West;OFF-PA-10000223;Office Supplies;Paper;Xerox 2000;19.44;3;0.0;9.3312;Los Angeles / California
4312;CA-2014-125829;2014-11-04;2014-11-11;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;West;TEC-MA-10003246;Technology;Machines;Hewlett-Packard Deskjet D4360 Printer;447.968;4;0.2;139.99;Los Angeles / California
4313;CA-2014-123127;2014-09-08;2014-09-12;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Long Beach;New York;East;OFF-AP-10001962;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;16.78;2;0.0;4.195;Long Beach / New York
4314;CA-2015-115945;2015-06-25;2015-07-01;Standard Class;AB-10165;Alan Barnes;Consumer;United States;Los Angeles;California;West;OFF-AR-10001166;Office Supplies;Art;Staples in misc. colors;20.96;2;0.0;5.24;Los Angeles / California
4315;CA-2015-115945;2015-06-25;2015-07-01;Standard Class;AB-10165;Alan Barnes;Consumer;United States;Los Angeles;California;West;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;88.752;3;0.2;27.735;Los Angeles / California
4316;CA-2015-115945;2015-06-25;2015-07-01;Standard Class;AB-10165;Alan Barnes;Consumer;United States;Los Angeles;California;West;OFF-ST-10001963;Office Supplies;Storage;Tennsco Regal Shelving Units;304.23;3;0.0;9.1269;Los Angeles / California
4317;CA-2015-136735;2015-07-26;2015-08-02;Standard Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;West;OFF-EN-10002230;Office Supplies;Envelopes;Airmail Envelopes;167.86;2;0.0;78.8942;San Francisco / California
4318;US-2017-136189;2017-12-07;2017-12-11;Standard Class;DC-13285;Debra Catini;Consumer;United States;Richmond;Virginia;South;FUR-FU-10000175;Furniture;Furnishings;DAX Wood Document Frame.;82.38;6;0.0;25.5378;Richmond / Virginia
4319;CA-2014-152345;2014-12-29;2015-01-03;Second Class;ST-20530;Shui Tom;Consumer;United States;Albuquerque;New Mexico;West;TEC-PH-10004897;Technology;Phones;Mediabridge Sport Armband iPhone 5s;23.976;3;0.2;-5.6943;Albuquerque / New Mexico
4320;CA-2014-152345;2014-12-29;2015-01-03;Second Class;ST-20530;Shui Tom;Consumer;United States;Albuquerque;New Mexico;West;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;33.29;1;0.0;7.9896;Albuquerque / New Mexico
4321;US-2015-147662;2015-02-14;2015-02-19;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;East;OFF-BI-10001658;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;14.952;2;0.7;-11.9616;Akron / Ohio
4322;US-2015-147662;2015-02-14;2015-02-19;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;East;TEC-PH-10002834;Technology;Phones;Google Nexus 5;323.982;3;0.4;-80.9955;Akron / Ohio
4323;US-2015-147662;2015-02-14;2015-02-19;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;East;OFF-BI-10002160;Office Supplies;Binders;Acco Hanging Data Binders;2.286;2;0.7;-1.6764;Akron / Ohio
4324;US-2015-147662;2015-02-14;2015-02-19;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;East;OFF-AR-10004999;Office Supplies;Art;Newell 315;14.352;3;0.2;0.897;Akron / Ohio
4325;US-2015-147662;2015-02-14;2015-02-19;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;East;TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;71.976;3;0.2;0.8997;Akron / Ohio
4326;CA-2016-153346;2016-01-25;2016-01-27;First Class;TB-21355;Todd Boyes;Corporate;United States;Plainfield;New Jersey;East;OFF-AR-10000315;Office Supplies;Art;Dixon Ticonderoga Maple Cedar Pencil, #2;9.21;3;0.0;2.3025;Plainfield / New Jersey
4327;CA-2016-153346;2016-01-25;2016-01-27;First Class;TB-21355;Todd Boyes;Corporate;United States;Plainfield;New Jersey;East;OFF-PA-10000007;Office Supplies;Paper;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";18.0;5;0.0;8.28;Plainfield / New Jersey
4328;CA-2017-118360;2017-04-01;2017-04-07;Standard Class;JC-15775;John Castell;Consumer;United States;New York City;New York;East;OFF-PA-10000791;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;42.93;9;0.0;19.3185;New York City / New York
4329;CA-2017-149853;2017-10-03;2017-10-09;Standard Class;PO-18850;Patrick O'Brill;Consumer;United States;Hialeah;Florida;South;OFF-PA-10000556;Office Supplies;Paper;Xerox 208;15.552;3;0.2;5.4432;Hialeah / Florida
4330;CA-2017-149853;2017-10-03;2017-10-09;Standard Class;PO-18850;Patrick O'Brill;Consumer;United States;Hialeah;Florida;South;OFF-AP-10000804;Office Supplies;Appliances;Hoover Portapower Portable Vacuum;17.92;5;0.2;1.12;Hialeah / Florida
4331;CA-2017-107909;2017-09-01;2017-09-06;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Redmond;Washington;West;TEC-AC-10001998;Technology;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;19.99;1;0.0;6.7966;Redmond / Washington
4332;CA-2017-107909;2017-09-01;2017-09-06;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Redmond;Washington;West;OFF-BI-10003476;Office Supplies;Binders;Avery Metallic Poly Binders;22.92;5;0.2;8.022;Redmond / Washington
4333;CA-2015-112375;2015-12-21;2015-12-27;Standard Class;RD-19720;Roger Demir;Consumer;United States;Daytona Beach;Florida;South;TEC-AC-10003237;Technology;Accessories;Memorex Micro Travel Drive 4 GB;50.88;6;0.2;14.628;Daytona Beach / Florida
4334;CA-2015-112375;2015-12-21;2015-12-27;Standard Class;RD-19720;Roger Demir;Consumer;United States;Daytona Beach;Florida;South;OFF-EN-10003798;Office Supplies;Envelopes;Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13;27.312;2;0.2;9.2178;Daytona Beach / Florida
4335;CA-2015-154795;2015-12-20;2015-12-24;Standard Class;GZ-14470;Gary Zandusky;Consumer;United States;Bullhead City;Arizona;West;OFF-EN-10003068;Office Supplies;Envelopes;#6 3/4 Gummed Flap White Envelopes;7.92;1;0.2;2.772;Bullhead City / Arizona
4336;CA-2015-154795;2015-12-20;2015-12-24;Standard Class;GZ-14470;Gary Zandusky;Consumer;United States;Bullhead City;Arizona;West;FUR-FU-10002088;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;14.368;2;0.2;3.9512;Bullhead City / Arizona
4337;CA-2015-125234;2015-11-27;2015-12-01;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Los Angeles;California;West;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;107.97;3;0.0;22.6737;Los Angeles / California
4338;CA-2015-125234;2015-11-27;2015-12-01;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Los Angeles;California;West;OFF-PA-10000482;Office Supplies;Paper;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;113.82;3;0.0;53.4954;Los Angeles / California
4339;CA-2017-133501;2017-08-27;2017-09-01;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Franklin;Tennessee;South;OFF-PA-10004888;Office Supplies;Paper;Xerox 217;5.184;1;0.2;1.8144;Franklin / Tennessee
4340;US-2014-129609;2014-03-22;2014-03-22;Same Day;VM-21835;Vivian Mathis;Consumer;United States;Portage;Indiana;Central;OFF-AR-10003478;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;16.28;2;0.0;6.512;Portage / Indiana
4341;CA-2017-130309;2017-12-17;2017-12-21;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;Arlington;Virginia;South;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;544.38;3;0.0;157.8702;Arlington / Virginia
4342;CA-2017-105410;2017-03-19;2017-03-22;First Class;ND-18370;Natalie DeCherney;Consumer;United States;San Francisco;California;West;OFF-BI-10004970;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";19.824;6;0.2;6.6906;San Francisco / California
4343;CA-2017-105410;2017-03-19;2017-03-22;First Class;ND-18370;Natalie DeCherney;Consumer;United States;San Francisco;California;West;TEC-PH-10000038;Technology;Phones;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;657.504;6;0.2;-131.5008;San Francisco / California
4344;CA-2017-105410;2017-03-19;2017-03-22;First Class;ND-18370;Natalie DeCherney;Consumer;United States;San Francisco;California;West;TEC-AC-10001552;Technology;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;99.54;2;0.0;10.9494;San Francisco / California
4345;CA-2017-105410;2017-03-19;2017-03-22;First Class;ND-18370;Natalie DeCherney;Consumer;United States;San Francisco;California;West;TEC-AC-10002926;Technology;Accessories;Logitech Wireless Marathon Mouse M705;199.96;4;0.0;85.9828;San Francisco / California
4346;CA-2016-120355;2016-09-18;2016-09-25;Standard Class;MM-17260;Magdelene Morse;Consumer;United States;New Rochelle;New York;East;FUR-CH-10001394;Furniture;Chairs;Global Leather Executive Chair;631.782;2;0.1;140.396;New Rochelle / New York
4347;CA-2016-120355;2016-09-18;2016-09-25;Standard Class;MM-17260;Magdelene Morse;Consumer;United States;New Rochelle;New York;East;FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;60.72;3;0.0;26.1096;New Rochelle / New York
4348;CA-2017-169894;2017-11-24;2017-11-29;Second Class;MV-17485;Mark Van Huff;Consumer;United States;Mesa;Arizona;West;OFF-BI-10004230;Office Supplies;Binders;GBC Recycled Grain Textured Covers;20.724;2;0.7;-15.1976;Mesa / Arizona
4349;CA-2017-169894;2017-11-24;2017-11-29;Second Class;MV-17485;Mark Van Huff;Consumer;United States;Mesa;Arizona;West;OFF-ST-10000060;Office Supplies;Storage;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;415.872;8;0.2;-41.5872;Mesa / Arizona
4350;US-2017-100482;2017-04-11;2017-04-15;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Lancaster;Ohio;East;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;16.768;2;0.2;1.4672;Lancaster / Ohio
4351;US-2017-100482;2017-04-11;2017-04-15;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Lancaster;Ohio;East;TEC-AC-10003441;Technology;Accessories;Kingston Digital DataTraveler 32GB USB 2.0;27.12;2;0.2;-4.746;Lancaster / Ohio
4352;CA-2017-107748;2017-12-10;2017-12-12;Second Class;AG-10330;Alex Grayson;Consumer;United States;Stockton;California;West;TEC-PH-10003215;Technology;Phones;Jackery Bar Premium Fast-charging Portable Charger;95.84;4;0.2;34.742;Stockton / California
4353;CA-2017-107748;2017-12-10;2017-12-12;Second Class;AG-10330;Alex Grayson;Consumer;United States;Stockton;California;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;12.96;2;0.0;6.2208;Stockton / California
4354;CA-2017-153654;2017-11-24;2017-11-26;Second Class;MD-17860;Michael Dominguez;Corporate;United States;Asheville;North Carolina;South;OFF-BI-10004465;Office Supplies;Binders;Avery Durable Slant Ring Binders;19.008;8;0.7;-12.672;Asheville / North Carolina
4355;CA-2015-155600;2015-12-04;2015-12-07;Second Class;RO-19780;Rose O'Brian;Consumer;United States;Clarksville;Tennessee;South;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;1598.058;7;0.7;-1065.372;Clarksville / Tennessee
4356;CA-2015-155600;2015-12-04;2015-12-07;Second Class;RO-19780;Rose O'Brian;Consumer;United States;Clarksville;Tennessee;South;OFF-AR-10003752;Office Supplies;Art;Deluxe Chalkboard Eraser Cleaner;36.96;4;0.2;12.012;Clarksville / Tennessee
4357;CA-2017-162565;2017-12-11;2017-12-11;Same Day;RR-19315;Ralph Ritter;Consumer;United States;Aurora;Illinois;Central;OFF-PA-10001937;Office Supplies;Paper;Xerox 21;10.368;2;0.2;3.6288;Aurora / Illinois
4358;CA-2017-162565;2017-12-11;2017-12-11;Same Day;RR-19315;Ralph Ritter;Consumer;United States;Aurora;Illinois;Central;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;77.72;1;0.6;-66.062;Aurora / Illinois
4359;CA-2017-162565;2017-12-11;2017-12-11;Same Day;RR-19315;Ralph Ritter;Consumer;United States;Aurora;Illinois;Central;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;520.464;2;0.3;-14.8704;Aurora / Illinois
4360;CA-2016-127642;2016-05-21;2016-05-23;First Class;CP-12340;Christine Phan;Corporate;United States;Warwick;Rhode Island;East;OFF-PA-10000249;Office Supplies;Paper;Easy-staple paper;111.96;2;0.0;54.8604;Warwick / Rhode Island
4361;US-2017-163195;2017-02-17;2017-02-21;Second Class;LL-16840;Lauren Leatherbury;Consumer;United States;Lafayette;Louisiana;South;TEC-PH-10003875;Technology;Phones;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;29.16;3;0.0;8.4564;Lafayette / Louisiana
4362;CA-2017-111332;2017-05-20;2017-05-22;Second Class;NC-18340;Nat Carroll;Consumer;United States;Fargo;North Dakota;Central;OFF-AR-10001953;Office Supplies;Art;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;131.94;3;0.0;35.6238;Fargo / North Dakota
4363;CA-2017-111332;2017-05-20;2017-05-22;Second Class;NC-18340;Nat Carroll;Consumer;United States;Fargo;North Dakota;Central;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;25.92;4;0.0;8.2944;Fargo / North Dakota
4364;CA-2017-111332;2017-05-20;2017-05-22;Second Class;NC-18340;Nat Carroll;Consumer;United States;Fargo;North Dakota;Central;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;704.76;4;0.0;162.0948;Fargo / North Dakota
4365;CA-2017-111332;2017-05-20;2017-05-22;Second Class;NC-18340;Nat Carroll;Consumer;United States;Fargo;North Dakota;Central;OFF-FA-10002780;Office Supplies;Fasteners;Staples;7.41;3;0.0;3.4827;Fargo / North Dakota
4366;CA-2017-111332;2017-05-20;2017-05-22;Second Class;NC-18340;Nat Carroll;Consumer;United States;Fargo;North Dakota;Central;OFF-AR-10000657;Office Supplies;Art;Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box;21.5;10;0.0;7.095;Fargo / North Dakota
4367;CA-2017-117044;2017-09-11;2017-09-13;Second Class;HA-14920;Helen Andreada;Consumer;United States;Chicago;Illinois;Central;OFF-FA-10000936;Office Supplies;Fasteners;Acco Hot Clips Clips to Go;10.528;4;0.2;3.29;Chicago / Illinois
4368;CA-2017-117044;2017-09-11;2017-09-13;Second Class;HA-14920;Helen Andreada;Consumer;United States;Chicago;Illinois;Central;OFF-PA-10003657;Office Supplies;Paper;Xerox 1927;20.544;6;0.2;6.42;Chicago / Illinois
4369;US-2016-165078;2016-11-05;2016-11-10;Standard Class;MA-17995;Michelle Arnett;Home Office;United States;Lawrence;Indiana;Central;OFF-BI-10001989;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;104.9;5;0.0;50.352;Lawrence / Indiana
4370;US-2016-165078;2016-11-05;2016-11-10;Standard Class;MA-17995;Michelle Arnett;Home Office;United States;Lawrence;Indiana;Central;OFF-AR-10002987;Office Supplies;Art;Prismacolor Color Pencil Set;39.68;2;0.0;16.2688;Lawrence / Indiana
4371;US-2016-165078;2016-11-05;2016-11-10;Standard Class;MA-17995;Michelle Arnett;Home Office;United States;Lawrence;Indiana;Central;OFF-LA-10000414;Office Supplies;Labels;Avery 503;51.75;5;0.0;24.84;Lawrence / Indiana
4372;US-2017-169320;2017-07-23;2017-07-25;Second Class;LH-16900;Lena Hernandez;Consumer;United States;Elkhart;Indiana;Central;OFF-AR-10003602;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;11.68;2;0.0;5.4896;Elkhart / Indiana
4373;US-2017-169320;2017-07-23;2017-07-25;Second Class;LH-16900;Lena Hernandez;Consumer;United States;Elkhart;Indiana;Central;TEC-AC-10002550;Technology;Accessories;Maxell 4.7GB DVD-RW 3/Pack;159.75;5;0.0;11.1825;Elkhart / Indiana
4374;CA-2016-158575;2016-11-18;2016-11-24;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Kent;Ohio;East;OFF-AP-10002998;Office Supplies;Appliances;Holmes 99% HEPA Air Purifier;103.968;6;0.2;16.8948;Kent / Ohio
4375;CA-2014-166954;2014-04-25;2014-04-30;Standard Class;BT-11305;Beth Thompson;Home Office;United States;San Gabriel;California;West;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";303.25;5;0.0;63.6825;San Gabriel / California
4376;CA-2014-166954;2014-04-25;2014-04-30;Standard Class;BT-11305;Beth Thompson;Home Office;United States;San Gabriel;California;West;OFF-AP-10001391;Office Supplies;Appliances;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center;270.72;3;0.0;78.5088;San Gabriel / California
4377;CA-2014-166954;2014-04-25;2014-04-30;Standard Class;BT-11305;Beth Thompson;Home Office;United States;San Gabriel;California;West;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;1487.04;5;0.2;148.704;San Gabriel / California
4378;CA-2015-140830;2015-11-30;2015-12-02;Second Class;PS-18970;Paul Stevenson;Home Office;United States;Henderson;Kentucky;South;OFF-EN-10000461;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";17.48;2;0.0;8.2156;Henderson / Kentucky
4379;CA-2015-140830;2015-11-30;2015-12-02;Second Class;PS-18970;Paul Stevenson;Home Office;United States;Henderson;Kentucky;South;OFF-EN-10002831;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel  Envelopes, Gray;71.88;2;0.0;32.346;Henderson / Kentucky
4380;CA-2015-152891;2015-10-25;2015-10-30;Standard Class;TB-21625;Trudy Brown;Consumer;United States;San Francisco;California;West;OFF-AR-10004648;Office Supplies;Art;Boston 19500 Mighty Mite Electric Pencil Sharpener;60.45;3;0.0;16.3215;San Francisco / California
4381;CA-2015-152891;2015-10-25;2015-10-30;Standard Class;TB-21625;Trudy Brown;Consumer;United States;San Francisco;California;West;FUR-TA-10001857;Furniture;Tables;Balt Solid Wood Rectangular Table;253.176;3;0.2;-31.647;San Francisco / California
4382;US-2015-122784;2015-07-20;2015-07-27;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Highland Park;Illinois;Central;OFF-BI-10000546;Office Supplies;Binders;Avery Durable Binders;2.88;5;0.8;-4.464;Highland Park / Illinois
4383;US-2015-122784;2015-07-20;2015-07-27;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Highland Park;Illinois;Central;FUR-BO-10004690;Furniture;Bookcases;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;384.944;4;0.3;-126.4816;Highland Park / Illinois
4384;US-2015-122784;2015-07-20;2015-07-27;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Highland Park;Illinois;Central;TEC-PH-10001557;Technology;Phones;Pyle PMP37LED;153.584;2;0.2;13.4386;Highland Park / Illinois
4385;US-2015-122784;2015-07-20;2015-07-27;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Highland Park;Illinois;Central;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;913.43;5;0.3;-52.196;Highland Park / Illinois
4386;CA-2016-156811;2016-10-27;2016-11-02;Standard Class;BP-11095;Bart Pistole;Corporate;United States;San Francisco;California;West;OFF-AP-10004249;Office Supplies;Appliances;Staple holder;43.92;4;0.0;11.8584;San Francisco / California
4387;CA-2016-156811;2016-10-27;2016-11-02;Standard Class;BP-11095;Bart Pistole;Corporate;United States;San Francisco;California;West;OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";25.032;3;0.2;7.8225;San Francisco / California
4388;CA-2017-111556;2017-11-20;2017-11-22;First Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;East;OFF-PA-10003651;Office Supplies;Paper;Xerox 1968;46.76;7;0.0;22.4448;New York City / New York
4389;CA-2017-111556;2017-11-20;2017-11-22;First Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;East;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;183.968;2;0.2;-25.2956;New York City / New York
4390;CA-2017-111556;2017-11-20;2017-11-22;First Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;East;TEC-PH-10001459;Technology;Phones;Samsung Galaxy Mega 6.3;1259.97;3;0.0;327.5922;New York City / New York
